year,gear,tmp,region,len,lentype,num
2000,2,2,1,383,TL,13
2000,2,2,1,342,FL,14
2000,2,2,1,398,FL,9
2000,2,2,1,388,FL,19
2000,2,2,1,342,SL,3
2000,2,2,1,347,SL,1
2000,2,2,1,351,FL,16
2000,2,2,1,367,FL,2
2000,2,2,1,342,TL,8
2000,2,2,1,343,SL,3
2000,2,2,1,366,SL,14
2000,2,2,1,370,FL,17
2000,2,2,1,346,TL,2
2000,2,2,1,347,FL,20
2000,2,2,1,382,FL,3
2000,2,2,1,393,FL,10
2000,2,2,1,374,FL,4
2000,2,2,1,321,TL,14
2000,2,2,1,389,SL,18
2000,2,2,1,374,FL,10
2000,2,2,1,356,FL,17
2000,2,2,1,383,SL,1
2000,2,2,1,378,TL,20
2000,2,2,1,302,FL,14
2000,2,2,1,354,TL,1
2000,2,2,1,359,FL,18
2000,2,2,1,352,TL,18
2000,2,2,1,395,FL,8
2000,2,2,1,424,SL,17
2000,2,2,1,388,TL,17
2000,2,2,1,324,SL,5
2000,2,2,1,369,TL,15
2000,2,2,1,366,SL,9
2000,2,2,1,295,FL,15
2000,2,2,1,338,SL,4
2000,2,2,1,314,SL,9
2000,2,2,1,433,FL,15
2000,2,2,1,373,FL,10
2000,2,2,1,340,SL,17
2000,2,2,1,401,FL,16
2000,2,2,1,328,FL,20
2000,2,2,1,332,TL,5
2000,2,2,1,383,TL,12
2000,2,2,1,335,SL,12
2000,2,2,1,339,TL,20
2000,2,2,1,299,FL,15
2000,2,2,1,362,TL,15
2000,2,2,1,337,TL,9
2000,2,2,1,367,TL,10
2000,2,2,1,368,FL,8
2000,2,2,1,355,SL,15
2000,2,2,1,333,FL,1
2000,2,2,1,360,FL,2
2000,2,2,1,315,SL,4
2000,2,2,1,331,FL,7
2000,2,2,1,361,SL,16
2000,2,2,1,357,SL,9
2000,2,2,1,362,TL,14
2000,2,2,1,362,SL,15
2000,2,2,1,420,FL,7
2000,2,2,1,301,SL,14
2000,2,2,1,310,TL,13
2000,2,2,1,377,FL,20
2000,2,2,1,339,FL,7
2000,2,2,1,358,SL,20
2000,2,2,1,374,TL,19
2000,2,2,1,359,SL,19
2000,2,2,1,359,TL,18
2000,2,2,1,366,FL,8
2000,2,2,1,343,TL,7
2000,2,2,1,326,SL,5
2000,2,2,1,380,TL,3
2000,2,2,1,314,TL,12
2000,2,2,1,277,FL,4
2000,2,2,1,355,SL,16
2000,2,2,1,371,FL,15
2000,2,2,1,346,SL,9
2000,2,2,1,330,FL,3
2000,2,2,1,350,SL,8
2000,2,2,1,345,TL,1
2000,2,2,1,376,TL,16
2000,2,2,1,321,FL,12
2000,2,2,1,347,TL,3
2000,2,2,1,369,TL,12
2000,2,2,1,322,TL,15
2000,2,2,1,375,FL,3
2000,2,2,1,381,SL,8
2000,2,2,1,327,FL,18
2000,2,2,1,368,TL,1
2000,2,2,1,341,TL,18
2000,2,2,1,349,TL,11
2000,2,2,1,379,TL,17
2000,2,2,1,315,FL,12
2000,2,2,1,365,SL,16
2000,2,2,1,306,FL,13
2000,2,2,1,373,FL,16
2000,2,2,1,325,FL,4
2000,2,2,1,350,SL,4
2000,2,2,1,348,TL,16
2000,2,2,1,326,TL,3
2000,2,2,1,363,TL,10
2000,2,2,1,347,FL,5
2000,2,2,1,344,FL,13
2000,2,2,1,313,FL,3
2000,2,2,1,277,SL,4
2000,2,2,1,406,TL,19
2000,2,2,1,342,FL,13
2000,2,2,1,371,SL,8
2000,2,2,1,392,SL,13
2000,2,2,1,354,FL,17
2000,2,2,1,330,FL,6
2000,2,2,1,367,SL,2
2000,2,2,1,363,TL,1
2000,2,2,1,372,FL,3
2000,2,2,1,362,SL,7
2000,2,2,1,308,SL,17
2000,2,2,1,357,TL,14
2000,2,2,1,328,TL,19
2000,2,2,1,294,FL,7
2000,2,2,1,333,FL,3
2000,2,2,1,342,FL,10
2000,2,2,1,319,FL,7
2000,2,2,1,389,SL,18
2000,2,2,1,359,SL,16
2000,2,2,1,407,FL,15
2000,2,2,1,375,TL,1
2000,2,2,1,325,TL,12
2000,2,2,1,317,FL,12
2000,2,2,1,361,FL,7
2000,2,2,1,343,TL,14
2000,2,2,1,271,FL,17
2000,2,2,1,334,SL,15
2000,2,2,1,340,TL,12
2000,2,2,1,311,FL,4
2000,2,2,1,305,TL,17
2000,2,2,1,333,FL,7
2000,2,2,1,301,SL,4
2000,2,2,1,350,SL,18
2000,2,2,1,319,SL,9
2000,2,2,1,357,SL,7
2000,2,2,1,369,TL,14
2000,2,2,1,336,TL,13
2000,2,2,1,404,SL,1
2000,2,2,1,325,TL,3
2000,2,2,1,377,SL,15
2000,2,2,1,349,SL,20
2000,2,2,1,381,TL,5
2000,2,2,1,336,SL,2
2000,2,2,1,361,SL,12
2000,2,2,1,351,TL,4
2000,2,2,1,350,FL,16
2000,2,2,1,315,TL,5
2000,2,2,1,371,FL,20
2000,2,2,2,366,TL,12
2000,2,2,2,370,FL,9
2000,2,2,2,450,TL,14
2000,2,2,2,362,TL,6
2000,2,2,2,425,FL,16
2000,2,2,2,402,FL,9
2000,2,2,2,389,SL,1
2000,2,2,2,440,FL,11
2000,2,2,2,373,FL,13
2000,2,2,2,364,TL,20
2000,2,2,2,445,FL,15
2000,2,2,2,419,SL,17
2000,2,2,2,394,TL,6
2000,2,2,2,364,FL,5
2000,2,2,2,435,SL,19
2000,2,2,2,359,SL,18
2000,2,2,2,429,FL,12
2000,2,2,2,408,FL,6
2000,2,2,2,385,TL,11
2000,2,2,2,416,FL,17
2000,2,2,2,363,TL,10
2000,2,2,2,382,FL,16
2000,2,2,2,431,SL,6
2000,2,2,2,345,TL,14
2000,2,2,2,445,FL,11
2000,2,2,2,444,TL,5
2000,2,2,2,369,SL,4
2000,2,2,2,363,TL,13
2000,2,2,2,378,FL,15
2000,2,2,2,437,SL,2
2000,2,2,2,412,SL,14
2000,2,2,2,351,SL,16
2000,2,2,2,362,SL,12
2000,2,2,2,393,SL,14
2000,2,2,2,414,TL,8
2000,2,2,2,386,SL,5
2000,2,2,2,410,TL,15
2000,2,2,2,389,SL,20
2000,2,2,2,377,SL,2
2000,2,2,2,392,SL,16
2000,2,2,2,395,FL,12
2000,2,2,2,420,TL,15
2000,2,2,2,407,SL,14
2000,2,2,2,364,TL,13
2000,2,2,2,433,SL,5
2000,2,2,2,413,TL,20
2000,2,2,2,441,SL,8
2000,2,2,2,452,FL,19
2000,2,2,2,338,FL,19
2000,2,2,2,430,TL,19
2000,2,2,2,406,SL,5
2000,2,2,2,376,FL,1
2000,2,2,2,379,TL,12
2000,2,2,2,390,SL,4
2000,2,2,2,398,SL,4
2000,2,2,2,380,SL,2
2000,2,2,2,384,SL,15
2000,2,2,2,425,SL,2
2000,2,2,2,415,SL,9
2000,2,2,2,432,SL,15
2000,2,2,2,433,TL,20
2000,2,2,2,439,SL,18
2000,2,2,2,439,TL,18
2000,2,2,2,371,TL,13
2000,2,2,2,365,SL,4
2000,2,2,2,391,FL,14
2000,2,2,2,398,FL,4
2000,2,2,2,383,FL,7
2000,2,2,2,412,TL,12
2000,2,2,2,347,FL,9
2000,2,2,2,423,FL,18
2000,2,2,2,372,FL,8
2000,2,2,2,392,TL,4
2000,2,2,2,385,TL,9
2000,2,2,2,376,TL,19
2000,2,2,2,444,SL,20
2000,2,2,2,363,SL,10
2000,2,2,2,406,FL,18
2000,2,2,2,383,SL,20
2000,2,2,2,416,SL,1
2000,2,2,2,404,FL,19
2000,2,2,2,421,SL,2
2000,2,2,2,400,FL,4
2000,2,2,2,504,FL,13
2000,2,2,2,409,TL,17
2000,2,2,2,366,SL,18
2000,2,2,2,360,TL,20
2000,2,2,2,379,TL,10
2000,2,2,2,411,TL,15
2000,2,2,2,395,SL,17
2000,2,2,2,446,TL,2
2000,2,2,2,353,FL,3
2000,2,2,2,432,FL,19
2000,2,2,2,423,FL,15
2000,2,2,2,394,FL,6
2000,2,2,2,380,SL,12
2000,2,2,2,391,TL,7
2000,2,2,2,378,SL,17
2000,2,2,2,476,SL,5
2000,2,2,2,441,SL,9
2000,2,2,2,343,SL,13
2000,2,2,2,359,FL,13
2000,2,2,2,325,FL,20
2000,2,2,2,392,TL,19
2000,2,2,2,371,SL,5
2000,2,2,2,396,TL,17
2000,2,2,2,392,FL,16
2000,2,2,2,385,FL,9
2000,2,2,2,401,FL,6
2000,2,2,2,383,FL,4
2000,2,2,2,364,TL,1
2000,2,2,2,397,FL,1
2000,2,2,2,434,TL,13
2000,2,2,2,374,TL,6
2000,2,2,2,398,SL,12
2000,2,2,2,383,FL,1
2000,2,2,2,396,TL,11
2000,2,2,2,393,SL,14
2000,2,2,2,446,TL,20
2000,2,2,2,395,FL,4
2000,2,2,2,390,FL,12
2000,2,2,2,428,SL,17
2000,2,2,2,406,TL,7
2000,2,2,2,370,TL,3
2000,2,2,2,413,SL,6
2000,2,2,2,390,SL,5
2000,2,2,2,354,FL,14
2000,2,2,2,381,TL,2
2000,2,2,2,394,SL,11
2000,2,2,2,431,TL,18
2000,2,2,2,370,TL,2
2000,2,2,2,436,FL,3
2000,2,2,2,400,SL,11
2000,2,2,2,443,TL,5
2000,2,2,2,440,SL,6
2000,2,2,2,444,FL,19
2000,2,2,2,458,TL,12
2000,2,2,2,427,FL,3
2000,2,2,2,361,FL,5
2000,2,2,2,398,TL,13
2000,2,2,2,359,SL,16
2000,2,2,2,363,SL,16
2000,2,2,2,344,TL,11
2000,2,2,2,433,TL,20
2000,2,2,2,414,TL,12
2000,2,2,2,374,TL,19
2000,2,2,2,389,FL,13
2000,2,2,2,418,TL,6
2000,2,2,2,406,SL,19
2000,2,2,2,407,TL,1
2000,2,2,2,434,TL,11
2000,2,2,2,393,TL,1
2000,2,2,2,448,TL,17
2000,2,2,2,383,TL,13
2000,2,2,2,354,FL,13
2000,2,2,2,350,TL,2
2000,2,2,2,377,SL,13
2000,2,2,2,415,SL,19
2000,2,2,2,427,FL,5
2000,2,2,2,410,SL,19
2000,2,2,2,354,TL,9
2000,2,2,2,364,TL,12
2000,2,2,2,403,TL,20
2000,2,2,2,388,FL,10
2000,2,2,2,439,SL,18
2000,2,2,2,337,TL,16
2000,2,2,2,455,SL,18
2000,2,2,2,409,FL,1
2000,2,2,2,382,FL,13
2000,2,2,2,376,TL,1
2000,2,2,2,431,TL,12
2000,2,2,2,420,FL,16
2000,2,2,2,436,FL,16
2000,2,2,2,393,SL,17
2000,2,2,2,420,TL,5
2000,2,2,2,473,TL,5
2000,2,2,2,421,FL,18
2000,2,2,2,405,SL,12
2000,2,2,2,364,SL,8
2000,2,2,2,378,TL,9
2000,2,2,2,377,FL,2
2000,2,2,2,450,SL,13
2000,2,2,2,355,TL,5
2000,2,2,2,426,TL,13
2000,2,2,2,419,TL,19
2000,2,2,2,390,TL,7
2000,2,2,2,401,TL,13
2000,2,2,2,434,SL,3
2000,2,2,2,418,TL,4
2000,2,2,2,413,TL,20
2000,2,2,2,350,TL,17
2000,2,2,2,388,SL,5
2000,2,2,2,403,FL,16
2000,2,2,2,419,TL,10
2000,2,2,2,435,SL,16
2000,2,2,2,433,FL,20
2000,2,2,2,380,TL,14
2000,2,2,2,411,FL,11
2000,2,2,2,401,SL,14
2000,2,2,2,392,TL,15
2000,2,2,2,441,TL,15
2000,2,2,2,401,SL,6
2000,2,2,2,339,TL,5
2000,2,2,2,381,FL,6
2000,2,2,2,370,SL,4
2000,2,2,2,409,FL,7
2000,2,2,2,335,FL,19
2000,2,2,2,416,FL,12
2000,2,2,2,434,SL,10
2000,2,2,2,442,TL,3
2000,2,2,2,385,FL,15
2000,2,2,2,409,SL,18
2000,2,2,2,402,SL,11
2000,2,2,2,368,SL,15
2000,2,2,2,419,SL,3
2000,2,2,2,353,FL,7
2000,2,2,2,427,TL,5
2000,2,2,2,388,FL,4
2000,2,2,2,447,SL,2
2000,2,2,2,384,FL,17
2000,2,2,2,425,SL,5
2000,2,2,2,363,TL,16
2000,2,2,2,358,FL,12
2000,2,2,2,411,SL,1
2000,2,2,2,446,SL,13
2000,2,2,2,418,SL,13
2000,2,2,2,366,TL,1
2000,2,2,2,373,TL,17
2000,2,2,2,423,TL,10
2000,2,2,2,411,SL,13
2000,2,2,2,383,TL,16
2000,2,2,2,385,TL,2
2000,2,2,2,382,FL,12
2000,2,2,2,347,FL,19
2000,2,2,2,409,FL,12
2000,2,2,2,425,FL,15
2000,2,2,2,436,FL,14
2000,2,2,2,396,FL,7
2000,2,2,2,394,TL,8
2000,2,2,2,431,FL,4
2000,2,2,2,418,FL,13
2000,2,2,2,455,SL,5
2000,2,2,2,407,FL,16
2000,2,2,2,377,SL,2
2000,2,2,2,391,FL,2
2000,2,2,2,466,TL,4
2000,2,2,2,399,FL,1
2000,2,2,2,397,SL,15
2000,2,2,2,347,FL,17
2000,2,2,2,391,FL,5
2001,1,1,1,198,FL,15
2001,1,1,1,242,TL,1
2001,1,1,1,254,TL,7
2001,1,1,1,259,FL,7
2001,1,1,1,257,TL,3
2001,1,1,1,248,TL,8
2001,1,1,1,286,SL,9
2001,1,1,1,223,TL,12
2001,1,1,1,276,FL,4
2001,1,1,1,243,SL,15
2001,1,1,1,272,FL,7
2001,1,1,1,206,SL,17
2001,1,1,1,263,SL,19
2001,1,1,1,234,TL,13
2001,1,1,1,279,SL,11
2001,1,1,1,245,SL,8
2001,1,1,1,272,SL,14
2001,1,1,1,210,SL,7
2001,1,1,1,239,SL,6
2001,1,1,1,292,TL,6
2001,1,1,1,281,FL,17
2001,1,1,1,234,FL,13
2001,1,1,1,193,SL,7
2001,1,1,1,235,SL,19
2001,1,1,1,218,FL,3
2001,1,1,1,222,SL,16
2001,1,1,1,273,FL,13
2001,1,1,1,280,TL,6
2001,1,1,1,203,FL,2
2001,1,1,1,312,TL,17
2001,1,1,1,226,SL,15
2001,1,1,1,235,FL,12
2001,1,1,1,285,FL,4
2001,1,1,1,238,TL,2
2001,1,1,1,261,FL,19
2001,1,1,1,244,TL,4
2001,1,1,1,258,TL,4
2001,1,1,1,264,FL,15
2001,1,1,1,185,TL,19
2001,1,1,1,229,TL,3
2001,1,1,1,225,FL,8
2001,1,1,1,235,TL,18
2001,1,1,1,208,SL,17
2001,1,1,1,272,FL,20
2001,1,1,1,255,FL,19
2001,1,1,1,236,SL,12
2001,1,1,1,274,SL,7
2001,1,1,1,243,TL,18
2001,1,1,1,185,TL,7
2001,1,1,1,257,SL,10
2001,1,1,1,229,SL,8
2001,1,1,1,233,SL,14
2001,1,1,1,257,FL,18
2001,1,1,1,303,TL,20
2001,1,1,1,238,TL,18
2001,1,1,1,240,FL,10
2001,1,1,1,226,TL,19
2001,1,1,1,225,TL,13
2001,1,1,1,286,SL,5
2001,1,1,1,269,TL,19
2001,1,1,1,293,FL,20
2001,1,1,1,271,TL,6
2001,1,1,1,228,TL,20
2001,1,1,1,214,FL,5
2001,1,1,1,289,FL,9
2001,1,1,1,265,SL,2
2001,1,1,1,246,FL,6
2001,1,1,1,204,TL,9
2001,1,1,1,207,TL,4
2001,1,1,1,299,SL,15
2001,1,1,1,253,FL,4
2001,1,1,1,264,SL,19
2001,1,1,1,286,TL,20
2001,1,1,1,280,SL,1
2001,1,1,1,239,SL,18
2001,1,1,1,263,TL,18
2001,1,1,1,251,FL,3
2001,1,1,1,252,SL,13
2001,1,1,1,236,SL,13
2001,1,1,1,253,TL,2
2001,1,1,1,248,SL,3
2001,1,1,1,213,FL,16
2001,1,1,1,251,TL,6
2001,1,1,1,262,TL,3
2001,1,1,1,288,FL,9
2001,1,1,1,265,SL,3
2001,1,1,1,289,SL,12
2001,1,1,1,250,FL,16
2001,1,1,1,255,SL,8
2001,1,1,1,235,TL,16
2001,1,1,1,232,TL,7
2001,1,1,1,253,FL,7
2001,1,1,1,260,SL,8
2001,1,1,1,257,SL,8
2001,1,1,1,225,TL,20
2001,1,1,1,267,FL,19
2001,1,1,1,234,TL,8
2001,1,1,1,256,SL,19
2001,1,1,1,231,SL,14
2001,1,1,1,269,TL,20
2001,1,1,1,253,TL,16
2001,1,1,1,226,TL,9
2001,1,1,1,256,FL,3
2001,1,1,1,237,FL,13
2001,1,1,1,239,SL,18
2001,1,1,1,200,SL,2
2001,1,1,1,253,SL,9
2001,1,1,1,258,FL,4
2001,1,1,1,227,FL,16
2001,1,1,1,227,SL,10
2001,1,1,1,277,TL,16
2001,1,1,1,218,TL,10
2001,1,1,1,246,SL,17
2001,1,1,1,242,TL,1
2001,1,1,1,279,TL,7
2001,1,1,1,218,SL,7
2001,1,1,1,233,SL,3
2001,1,1,1,249,FL,4
2001,1,1,1,246,FL,1
2001,1,1,1,282,SL,17
2001,1,1,1,271,TL,10
2001,1,1,1,240,SL,10
2001,1,1,1,279,FL,8
2001,1,1,1,216,FL,11
2001,1,1,1,254,SL,13
2001,1,1,1,234,TL,11
2001,1,1,1,247,FL,7
2001,1,1,1,242,FL,12
2001,1,1,1,244,SL,14
2001,1,1,1,220,SL,19
2001,1,1,1,239,SL,10
2001,1,1,1,270,TL,1
2001,1,1,1,229,SL,6
2001,1,1,1,235,FL,17
2001,1,1,1,245,SL,15
2001,1,1,1,236,TL,14
2001,1,1,1,214,TL,18
2001,1,1,1,263,FL,12
2001,1,1,1,289,SL,17
2001,1,1,1,221,TL,18
2001,1,1,1,249,FL,8
2001,1,1,1,271,TL,16
2001,1,1,1,264,TL,3
2001,1,1,1,234,SL,15
2001,1,1,1,233,SL,16
2001,1,1,1,267,TL,6
2001,1,1,1,271,SL,8
2001,1,1,1,230,FL,11
2001,1,1,1,192,FL,6
2001,1,1,1,212,TL,11
2001,1,1,1,253,FL,13
2001,1,1,1,256,SL,4
2001,1,1,1,254,FL,13
2001,1,1,1,321,TL,18
2001,1,1,1,270,FL,8
2001,1,1,1,217,TL,14
2001,1,1,1,286,FL,7
2001,1,1,1,235,FL,13
2001,1,1,1,269,TL,14
2001,1,1,1,243,TL,18
2001,1,1,1,216,SL,20
2001,1,1,1,221,FL,20
2001,1,1,1,284,SL,1
2001,1,1,1,247,TL,7
2001,1,1,1,220,FL,8
2001,1,1,1,252,TL,2
2001,1,1,1,273,TL,11
2001,1,1,1,239,SL,10
2001,1,1,1,239,SL,16
2001,1,1,1,275,FL,20
2001,1,1,1,295,SL,6
2001,1,1,1,301,FL,7
2001,1,1,1,236,SL,1
2001,1,1,1,287,SL,1
2001,1,1,1,259,FL,10
2001,1,1,1,300,TL,15
2001,1,1,1,236,SL,11
2001,1,1,1,246,FL,4
2001,1,1,1,247,FL,13
2001,1,1,1,215,SL,6
2001,1,1,1,255,TL,7
2001,1,1,1,276,SL,15
2001,1,1,1,308,FL,11
2001,1,1,1,219,SL,18
2001,1,1,1,229,FL,10
2001,1,1,1,272,FL,2
2001,1,1,1,219,SL,9
2001,1,1,1,260,SL,1
2001,1,1,1,224,FL,15
2001,1,1,1,249,SL,11
2001,1,1,1,220,FL,17
2001,1,1,1,289,FL,3
2001,1,1,1,234,FL,11
2001,1,1,1,213,SL,3
2001,1,1,1,247,FL,15
2001,1,1,1,201,TL,4
2001,1,1,1,256,SL,19
2001,1,1,1,199,TL,2
2001,1,1,1,238,FL,11
2001,1,1,1,265,FL,7
2001,1,1,1,254,TL,19
2001,1,1,1,251,SL,17
2001,1,1,1,249,FL,20
2001,1,1,1,286,SL,12
2001,1,1,1,244,TL,16
2001,1,1,1,274,FL,3
2001,1,1,1,263,SL,3
2001,1,1,1,276,TL,6
2001,1,1,1,241,TL,13
2001,1,1,1,252,SL,10
2001,1,1,1,327,TL,4
2001,1,1,1,241,TL,14
2001,1,1,1,252,TL,15
2001,1,1,1,217,SL,6
2001,1,1,1,183,FL,1
2001,1,1,1,290,TL,13
2001,1,1,1,180,FL,18
2001,1,1,1,247,TL,5
2001,1,1,1,225,FL,1
2001,1,1,1,272,TL,14
2001,1,1,1,227,TL,1
2001,1,1,1,254,SL,14
2001,1,1,1,243,FL,5
2001,1,1,1,238,FL,11
2001,1,1,1,272,FL,18
2001,1,1,1,269,TL,9
2001,1,1,1,238,SL,13
2001,1,1,1,285,FL,18
2001,1,1,1,257,TL,5
2001,1,1,1,238,SL,6
2001,1,1,1,203,FL,13
2001,1,1,1,223,FL,14
2001,1,1,1,244,SL,4
2001,1,1,1,312,SL,19
2001,1,1,1,287,FL,1
2001,1,1,1,224,TL,4
2001,1,1,1,186,TL,5
2001,1,1,1,224,TL,16
2001,1,1,1,223,FL,16
2001,1,1,1,249,SL,19
2001,1,1,1,226,SL,7
2001,1,1,1,229,SL,16
2001,1,1,1,206,FL,12
2001,1,1,1,223,FL,14
2001,1,1,1,288,TL,2
2001,1,1,1,241,SL,4
2001,1,1,1,219,SL,13
2001,1,1,1,195,TL,1
2001,1,1,1,206,SL,20
2001,1,1,1,250,TL,13
2001,1,1,2,360,TL,20
2001,1,1,2,283,SL,14
2001,1,1,2,312,TL,13
2001,1,1,2,278,SL,2
2001,1,1,2,243,SL,7
2001,1,1,2,317,TL,11
2001,1,1,2,278,FL,18
2001,1,1,2,303,SL,2
2001,1,1,2,273,SL,13
2001,1,1,2,328,SL,12
2001,1,1,2,274,FL,2
2001,1,1,2,287,TL,3
2001,1,1,2,266,TL,18
2001,1,1,2,301,SL,4
2001,1,1,2,332,TL,3
2001,1,1,2,299,SL,1
2001,1,1,2,295,SL,4
2001,1,1,2,324,TL,15
2001,1,1,2,280,SL,16
2001,1,1,2,316,FL,14
2001,1,1,2,246,TL,6
2001,1,1,2,292,FL,12
2001,1,1,2,255,FL,12
2001,1,1,2,278,TL,8
2001,1,1,2,322,FL,4
2001,1,1,2,291,TL,19
2001,1,1,2,345,TL,9
2001,1,1,2,245,TL,7
2001,1,1,2,295,SL,13
2001,1,1,2,293,FL,2
2001,1,1,2,300,SL,18
2001,1,1,2,296,FL,2
2001,1,1,2,278,FL,13
2001,1,1,2,294,FL,5
2001,1,1,2,332,TL,2
2001,1,1,2,296,FL,20
2001,1,1,2,334,FL,6
2001,1,1,2,284,FL,15
2001,1,1,2,301,SL,16
2001,1,1,2,264,FL,20
2001,1,1,2,265,FL,12
2001,1,1,2,305,SL,5
2001,1,1,2,300,SL,18
2001,1,1,2,340,SL,9
2001,1,1,2,264,SL,20
2001,1,1,2,285,FL,2
2001,1,1,2,308,SL,13
2001,1,1,2,299,FL,1
2001,1,1,2,318,FL,15
2001,1,1,2,244,TL,9
2001,1,1,2,271,FL,19
2001,1,1,2,300,SL,3
2001,1,1,2,326,FL,4
2001,1,1,2,318,TL,1
2001,1,1,2,307,TL,7
2001,1,1,2,325,FL,10
2001,1,1,2,319,FL,19
2001,1,1,2,273,SL,14
2001,1,1,2,326,SL,12
2001,1,1,2,266,FL,5
2001,1,1,2,336,FL,3
2001,1,1,2,277,TL,17
2001,1,1,2,323,SL,11
2001,1,1,2,318,FL,14
2001,1,1,2,305,TL,15
2001,1,1,2,245,TL,8
2001,1,1,2,311,TL,7
2001,1,1,2,310,TL,11
2001,1,1,2,296,TL,20
2001,1,1,2,311,TL,11
2001,1,1,2,314,SL,5
2001,1,1,2,284,SL,20
2001,1,1,2,291,FL,14
2001,1,1,2,305,SL,6
2001,1,1,2,313,TL,6
2001,1,1,2,271,SL,2
2001,1,1,2,284,TL,11
2001,1,1,2,259,FL,11
2001,1,1,2,345,TL,20
2001,1,1,2,324,TL,4
2001,1,1,2,328,SL,2
2001,1,1,2,305,TL,11
2001,1,1,2,341,TL,20
2001,1,1,2,345,TL,3
2001,1,1,2,302,FL,20
2001,1,1,2,277,FL,1
2001,1,1,2,255,TL,15
2001,1,1,2,327,SL,17
2001,1,1,2,338,FL,12
2001,1,1,2,275,TL,4
2001,1,1,2,299,FL,15
2001,1,1,2,244,TL,13
2001,1,1,2,298,SL,15
2001,1,1,2,325,SL,11
2001,1,1,2,270,SL,19
2001,1,1,2,292,FL,8
2001,1,1,2,300,FL,1
2001,1,1,2,244,TL,18
2001,1,1,2,296,FL,10
2001,1,1,2,278,TL,7
2001,1,1,2,297,TL,14
2001,1,1,2,307,SL,20
2001,1,1,2,348,TL,6
2001,1,1,2,303,FL,17
2001,1,1,2,306,FL,13
2001,1,1,2,339,TL,1
2001,1,1,2,265,FL,16
2001,1,1,2,295,TL,4
2001,1,1,2,262,SL,8
2001,1,1,2,270,TL,20
2001,1,1,2,324,FL,13
2001,1,1,2,257,TL,16
2001,1,1,2,272,TL,13
2001,1,1,2,304,TL,11
2001,1,1,2,297,SL,14
2001,1,1,2,300,FL,20
2001,1,1,2,294,TL,16
2001,1,1,2,309,TL,17
2001,1,1,2,306,FL,6
2001,1,1,2,238,SL,3
2001,1,1,2,308,TL,18
2001,1,1,2,283,SL,11
2001,1,1,2,290,SL,2
2001,1,1,2,282,FL,13
2001,1,1,2,309,FL,13
2001,1,1,2,274,TL,11
2001,1,1,2,332,TL,11
2001,1,1,2,282,SL,5
2001,1,1,2,316,FL,11
2001,1,1,2,390,SL,1
2001,1,1,2,330,TL,9
2001,1,1,2,289,TL,4
2001,1,1,2,316,SL,3
2001,1,1,2,273,FL,16
2001,1,1,2,368,SL,18
2001,1,1,2,286,SL,16
2001,1,1,2,324,TL,13
2001,1,1,2,324,FL,2
2001,1,1,2,331,SL,17
2001,1,1,2,300,TL,6
2001,1,1,2,336,FL,2
2001,1,1,2,308,SL,16
2001,1,1,2,310,FL,14
2001,1,1,2,300,FL,6
2001,1,1,2,270,SL,20
2001,1,1,2,329,SL,6
2001,1,1,2,277,TL,11
2001,1,1,2,302,TL,19
2001,1,1,2,379,SL,15
2001,1,1,2,304,SL,19
2001,1,1,2,279,TL,8
2001,1,1,2,303,SL,7
2001,1,1,2,317,SL,11
2001,1,1,2,339,FL,13
2001,1,1,2,298,FL,11
2001,1,1,2,274,SL,9
2001,1,1,2,294,SL,8
2001,1,1,2,270,FL,12
2001,1,1,2,259,SL,14
2001,1,1,2,284,FL,11
2001,1,1,2,321,TL,4
2001,1,1,2,237,TL,11
2001,1,1,2,258,FL,16
2001,1,1,2,302,TL,6
2001,1,1,2,304,TL,16
2001,1,1,2,246,FL,5
2001,1,1,2,307,FL,4
2001,1,1,2,282,TL,8
2001,1,1,2,312,FL,12
2001,1,1,2,288,SL,3
2001,1,1,2,305,FL,4
2001,1,1,2,361,TL,5
2001,1,1,2,279,SL,7
2001,1,1,2,315,FL,7
2001,1,1,2,211,FL,19
2001,1,1,2,322,TL,2
2001,1,1,2,298,SL,9
2001,1,1,2,349,TL,7
2001,1,1,2,252,SL,1
2001,1,1,2,309,TL,1
2001,1,1,2,304,TL,2
2001,1,1,2,291,TL,11
2001,1,1,2,311,FL,19
2001,1,1,2,280,SL,9
2001,1,1,2,309,FL,2
2001,1,1,2,278,TL,4
2001,1,1,2,320,FL,10
2001,1,1,2,318,FL,3
2001,1,1,2,324,FL,3
2001,1,1,2,293,TL,2
2001,1,1,2,366,SL,18
2001,1,1,2,327,SL,1
2001,1,1,2,338,FL,16
2001,1,1,2,280,FL,3
2001,1,1,2,311,SL,16
2001,1,1,2,280,SL,20
2001,1,1,2,285,TL,2
2001,1,1,2,292,FL,10
2001,1,1,2,257,FL,14
2001,1,1,2,287,TL,6
2001,1,1,2,260,TL,5
2001,1,1,2,320,SL,11
2001,1,1,2,320,SL,6
2001,1,1,2,337,TL,18
2001,1,1,2,290,FL,12
2001,1,1,2,289,TL,8
2001,1,1,2,283,FL,8
2001,1,1,2,264,SL,17
2001,1,1,2,306,FL,18
2001,1,1,2,302,FL,3
2001,1,1,2,258,TL,5
2001,1,1,2,343,FL,19
2001,1,1,2,276,TL,11
2001,1,1,2,265,SL,2
2001,1,1,2,249,SL,17
2001,1,1,2,283,FL,4
2001,1,1,2,282,TL,6
2001,1,1,2,312,TL,1
2001,1,1,2,306,SL,18
2001,1,1,2,339,SL,3
